ANO;MÊS;MERCADO;RPK
2013;1;SBAUSBBU;245895
2013;1;SBBUSBGR;0
2013;1;SBBUSBGR;412929
2013;1;SBBUSBML;6006
2013;1;SBBUSBML;49413
2013;1;SBBUSBPS;0
2013;1;SBBUSBSP;59072
2013;1;SBBUSBSP;1064430
2013;1;SBCBSBRJ;25088
2013;1;SBBHSBCF;0
2013;1;SBBRSBCF;293727
2013;1;SBCFSBGO;1013200
2013;1;SBCFSBGR;3249390
2013;1;SBCFSBKP;53393
2013;1;SBCFSBLO;183168
2013;1;SBCFSBNT;570174
2013;1;SBCFSBPS;268356
2013;1;SBCFSBRF;168840
2013;1;SBCFSBSP;0
2013;1;SBBRSBCG;1608420
2013;1;SBCGSBCR;569742
2013;1;SBCGSBCY;2938180
2013;1;SBCGSBDN;17028
2013;1;SBCGSBGR;4363580
2013;1;SBCGSBKP;41400
2013;1;SBCGSBLO;3268450
2013;1;SBCGSBSP;2509810
2013;1;SBCMSBCT;186188
2013;1;SBCMSBJV;326040
2013;1;SBCMSBSP;154980
2013;1;SBCGSBCR;573272
2013;1;SBCRSBLO;0
2013;1;SBCRSBSP;0
2013;1;SBBHSBCT;0
2013;1;SBBRSBCT;4709950
2013;1;SBCGSBCT;92220
2013;1;SBCMSBCT;283376
2013;1;SBCTSBCT;0
2013;1;SBCTSBCX;45300
2013;1;SBCTSBDN;13547
2013;1;SBCTSBFI;928486
2013;1;SBCTSBFL;613278
2013;1;SBCTSBFZ;0
2013;1;SBCTSBGL;1174380
2013;1;SBCTSBGR;0
2013;1;SBCTSBGR;64979
2013;1;SBCTSBGR;3446760
2013;1;SBCTSBKP;0
2013;1;SBCTSBKP;1062700
2013;1;SBCTSBLO;788760
2013;1;SBCTSBPA;24030
2013;1;SBCTSBPA;9844820
2013;1;SBCTSBRF;0
2013;1;SBCTSBSP;0
2013;1;SBCTSBSP;692783
2013;1;SBCTSBSP;12579000
2013;1;SBCTSWKN;183570
2013;1;SBCXSBGR;0
2013;1;SBCXSBNF;191888
2013;1;SBCXSBPA;16465
2013;1;SBCXSBPA;338734
2013;1;SBCXSBSP;0
2013;1;SBCXSBSP;227502
2013;1;SBCXSBSP;2967480
2013;1;SBAUSBCY;1400420
2013;1;SBBRSBCY;7022140
2013;1;SBCGSBCY;2978840
2013;1;SBCYSBDN;0
2013;1;SBCYSBGR;45220
2013;1;SBCYSBKP;0
2013;1;SBCYSBLO;1795790
2013;1;SBCYSBPV;2713650
2013;1;SBCYSBSP;208653
2013;1;SBCYSBSR;4894700
2013;1;SBCYSBTE;0
2013;1;SBCYSWJI;1216510
2013;1;SBCGSBDN;20511
2013;1;SBCTSBDN;0
2013;1;SBCYSBDN;36876
2013;1;SBDNSBSP;12850
2013;1;SBBESBEG;0
2013;1;SBBRSBEG;10279600
2013;1;SBEGSBFZ;0
2013;1;SBEGSBMO;0
2013;1;SBEGSBRF;0
2013;1;SBEGSBSL;0
2013;1;SBEGSBSN;652612
2013;1;SBEGSBSP;0
2013;1;SBEGSBSV;0
2013;1;SBCTSBFI;91676
2013;1;SBCTSBFI;820820
2013;1;SBFISBGL;0
2013;1;SBFISBGR;84500
2013;1;SBFISBGR;2157280
2013;1;SBFISBRF;0
2013;1;SBFISBSP;0
2013;1;SBFISBSP;0
2013;1;SBFISBSV;0
2013;1;SBBRSBFL;273312
2013;1;SBCMSBFL;0
2013;1;SBCTSBFL;0
2013;1;SBCTSBFL;26568
2013;1;SBCTSBFL;471336
2013;1;SBCXSBFL;0
2013;1;SBFLSBFZ;0
2013;1;SBFLSBGR;1646460
2013;1;SBFLSBJV;0
2013;1;SBFLSBKP;0
2013;1;SBFLSBKP;859186
2013;1;SBFLSBNF;0
2013;1;SBFLSBNF;34977
2013;1;SBFLSBPA;0
2013;1;SBFLSBPA;1537670
2013;1;SBFLSBSP;0
2013;1;SBFLSBSP;0
2013;1;SBFLSBSP;2915310
2013;1;SBBESBFZ;0
2013;1;SBBRSBFZ;9023440
2013;1;SBCFSBFZ;399470
2013;1;SBCTSBFZ;0
2013;1;SBEGSBFZ;0
2013;1;SBFLSBFZ;0
2013;1;SBFZSBFZ;0
2013;1;SBFZSBGL;0
2013;1;SBFZSBGR;0
2013;1;SBFZSBGR;16471200
2013;1;SBFZSBJV;0
2013;1;SBFZSBKP;708320
2013;1;SBFZSBKP;4762520
2013;1;SBFZSBLO;612318
2013;1;SBFZSBMO;0
2013;1;SBFZSBMO;39592
2013;1;SBFZSBMQ;0
2013;1;SBFZSBNT;29512
2013;1;SBFZSBNT;1182220
2013;1;SBFZSBRF;626373
2013;1;SBFZSBRF;4668640
2013;1;SBFZSBRP;910906
2013;1;SBFZSBSJ;729734
2013;1;SBFZSBSL;3390280
2013;1;SBFZSBSN;0
2013;1;SBFZSBSP;239673
2013;1;SBFZSBSP;189840
2013;1;SBFZSBSR;1003500
2013;1;SBFZSBSV;0
2013;1;SBFZSBSV;165608
2013;1;SBFZSBSV;2712720
2013;1;SBFZSBTE;814086
2013;1;LFPGSBGL;0
2013;1;SAEZSBGL;0
2013;1;SBARSBGL;0
2013;1;SBBRSBGL;1191860
2013;1;SBCTSBGL;1192560
2013;1;SBFISBGL;0
2013;1;SBFLSBGL;70587
2013;1;SBFZSBGL;0
2013;1;SBGLSBGR;825650
2013;1;SBGLSBGR;1168720
2013;1;SBGLSBJP;0
2013;1;SBGLSBJV;101550
2013;1;SBGLSBMO;807118
2013;1;SBGLSBMO;0
2013;1;SBGLSBNT;1094980
2013;1;SBGLSBPA;3388440
2013;1;SBGLSBRF;10605600
2013;1;SBGLSBRJ;0
2013;1;SBGLSBSP;0
2013;1;SBGLSBSP;364680
2013;1;SBGLSBSP;2603880
2013;1;SBGLSBSV;133980
2013;1;SBGLSBSV;11331100
2013;1;SBGLSBTC;156372
2013;1;SBGLSBTE;0
2013;1;SBGLSBVT;553776
2013;1;SBARSBGO;0
2013;1;SBBESBGO;0
2013;1;SBBRSBGO;1519980
2013;1;SBCFSBGO;1061730
2013;1;SBCGSBGO;988845
2013;1;SBGOSBGR;0
2013;1;SBGOSBIZ;0
2013;1;SBGOSBMQ;0
2013;1;SBGOSBPM;0
2013;1;SBGOSBSL;0
2013;1;SBGOSBSP;5346290
2013;1;SBGOSBSV;0
2013;1;SBGOSBUL;443360
2013;1;SBGOSWKN;0
2013;1;KMIASBGR;907212
2013;1;KMIASBGR;64819600
2013;1;LFPGSBGR;42266100
2013;1;SAEZSBGR;161868
2013;1;SAEZSBGR;9867060
2013;1;SAZSSBGR;5246640
2013;1;SBBESBGR;130433
2013;1;SBBHSBGR;34748
2013;1;SBBRSBGR;4717040
2013;1;SBBUSBGR;51507
2013;1;SBBUSBGR;363459
2013;1;SBCFSBGR;2982000
2013;1;SBCGSBGR;4205760
2013;1;SBCTSBGR;0
2013;1;SBCTSBGR;3873970
2013;1;SBCXSBGR;0
2013;1;SBCXSBGR;0
2013;1;SBCYSBGR;0
2013;1;SBDNSBGR;0
2013;1;SBFISBGR;65065
2013;1;SBFISBGR;2098140
2013;1;SBFLSBGR;0
2013;1;SBFLSBGR;2101720
2013;1;SBFZSBGR;15509000
2013;1;SBGLSBGR;553354
2013;1;SBGLSBGR;1691070
2013;1;SBGOSBGR;0
2013;1;SBGRSBGR;0
2013;1;SBGRSBJV;930877
2013;1;SBGRSBKP;0
2013;1;SBGRSBKP;141100
2013;1;SBGRSBLO;0
2013;1;SBGRSBML;0
2013;1;SBGRSBML;22800
2013;1;SBGRSBMO;533760
2013;1;SBGRSBMO;4919040
2013;1;SBGRSBNF;93051
2013;1;SBGRSBNT;7687530
2013;1;SBGRSBPA;238150
2013;1;SBGRSBPA;2125160
2013;1;SBGRSBPS;655408
2013;1;SBGRSBRF;422301
2013;1;SBGRSBRF;23258100
2013;1;SBGRSBRP;602854
2013;1;SBGRSBSJ;44550
2013;1;SBGRSBSL;0
2013;1;SBGRSBSP;0
2013;1;SBGRSBSP;1232
2013;1;SBGRSBSR;0
2013;1;SBGRSBSV;155364
2013;1;SBGRSBSV;17284600
2013;1;SBGRSBUL;29590
2013;1;SBGRSBVT;1318760
2013;1;SBGRSDCO;0
2013;1;SBILSBSP;8750670
2013;1;SBILSBSV;1356980
2013;1;SBBRSBIZ;2864840
2013;1;SBGOSBIZ;0
2013;1;SBIZSBSL;568905
2013;1;SBIZSBSP;0
2013;1;SBBRSBJP;3001180
2013;1;SBGLSBJP;0
2013;1;SBJPSBRF;190205
2013;1;SBJPSBSP;0
2013;1;SBBHSBJV;0
2013;1;SBCMSBJV;306090
2013;1;SBCTSBJV;0
2013;1;SBFLSBJV;0
2013;1;SBFLSBJV;15322
2013;1;SBGLSBJV;0
2013;1;SBGRSBJV;6613
2013;1;SBGRSBJV;823902
2013;1;SBJVSBKP;0
2013;1;SBJVSBLO;399
2013;1;SBJVSBNF;88800
2013;1;SBJVSBPA;59520
2013;1;SBJVSBSP;1571430
2013;1;SBBHSBKP;1979800
2013;1;SBBRSBKP;3786510
2013;1;SBBUSBKP;0
2013;1;SBCTSBKP;1076660
2013;1;SBCXSBKP;0
2013;1;SBFLSBKP;0
2013;1;SBFLSBKP;632150
2013;1;SBFZSBKP;994910
2013;1;SBFZSBKP;5060760
2013;1;SBGLSBKP;0
2013;1;SBGRSBKP;0
2013;1;SBGRSBKP;139357
2013;1;SBKPSBMO;1434870
2013;1;SBKPSBNF;26049
2013;1;SBKPSBNT;2680420
2013;1;SBKPSBPA;374072
2013;1;SBKPSBPA;3431320
2013;1;SBKPSBPS;2044910
2013;1;SBKPSBRF;667602
2013;1;SBKPSBRJ;1288160
2013;1;SBKPSBRP;125132
2013;1;SBKPSBSP;0
2013;1;SBKPSBSP;278628
2013;1;SBKPSBSP;333396
2013;1;SBKPSBSR;281554
2013;1;SBKPSBSV;157464
2013;1;SBKPSBVT;0
2013;1;SBKPSWKN;513522
2013;1;SBCFSBLO;269664
2013;1;SBCGSBLO;3113090
2013;1;SBCRSBLO;0
2013;1;SBCTSBLO;961065
2013;1;SBCYSBLO;2222220
2013;1;SBFZSBLO;914634
2013;1;SBGRSBLO;28084
2013;1;SBJVSBLO;22344
2013;1;SBLOSBNT;0
2013;1;SBLOSBPS;698676
2013;1;SBLOSBRF;517452
2013;1;SBLOSBSP;295410
2013;1;SBLOSBSP;4615720
2013;1;SBBESBMA;1122950
2013;1;SBBRSBMA;2824700
2013;1;SBMASBMQ;0
2013;1;SBMASBSP;0
2013;1;SBMASBUL;0
2013;1;SBBUSBML;7371
2013;1;SBBUSBML;40313
2013;1;SBGRSBML;1140
2013;1;SBMLSBPS;0
2013;1;SBMLSBSP;41923
2013;1;SBARSBMO;646488
2013;1;SBBRSBMO;3302520
2013;1;SBFZSBMO;0
2013;1;SBGLSBMO;592334
2013;1;SBGLSBMO;0
2013;1;SBGRSBMO;526080
2013;1;SBGRSBMO;3711360
2013;1;SBKPSBMO;1438720
2013;1;SBMOSBNT;331296
2013;1;SBMOSBPA;0
2013;1;SBMOSBPA;0
2013;1;SBMOSBRF;305528
2013;1;SBMOSBRF;415033
2013;1;SBMOSBRP;588183
2013;1;SBMOSBSJ;753056
2013;1;SBMOSBSP;0
2013;1;SBMOSBSR;856625
2013;1;SBMOSBSV;456300
2013;1;SBMOSBSV;25272
2013;1;SBBESBMQ;1729220
2013;1;SBBRSBMQ;0
2013;1;SBGLSBMQ;0
2013;1;SBGRSBMQ;0
2013;1;SBMASBMQ;0
2013;1;SBMQSBRJ;0
2013;1;SBMQSBSP;0
2013;1;SBMQSBUL;0
2013;1;SBCTSBNF;0
2013;1;SBCTSBNF;5247
2013;1;SBCXSBNF;137114
2013;1;SBFLSBNF;21716
2013;1;SBGRSBNF;0
2013;1;SBGRSBNF;24696
2013;1;SBJVSBNF;118400
2013;1;SBNFSBPA;549525
2013;1;SBNFSBSP;2654570
2013;1;KMIASBNT;1164580
2013;1;SBBRSBNT;5095170
2013;1;SBFZSBNT;56420
2013;1;SBFZSBNT;973896
2013;1;SBGLSBNT;1171420
2013;1;SBGRSBNT;7685240
2013;1;SBKPSBNT;2936790
2013;1;SBLOSBNT;0
2013;1;SBMOSBNT;205842
2013;1;SBNTSBRF;698694
2013;1;SBNTSBRP;1368280
2013;1;SBNTSBSP;250344
2013;1;SBNTSBSV;2008060
2013;1;SBARSBPA;0
2013;1;SBBRSBPA;0
2013;1;SBCTSBPA;66216
2013;1;SBCTSBPA;9756710
2013;1;SBCXSBPA;20559
2013;1;SBCXSBPA;254273
2013;1;SBFLSBPA;1011320
2013;1;SBGLSBPA;2750020
2013;1;SBGRSBPA;0
2013;1;SBGRSBPA;292708
2013;1;SBGRSBPA;5356210
2013;1;SBJVSBPA;93120
2013;1;SBKPSBPA;94392
2013;1;SBKPSBPA;3245160
2013;1;SBMOSBPA;0
2013;1;SBMOSBPA;0
2013;1;SBNFSBPA;0
2013;1;SBNFSBPA;455175
2013;1;SBPASBPS;624666
2013;1;SBPASBRF;0
2013;1;SBPASBSP;0
2013;1;SBPASBSP;333524
2013;1;SBPASBSP;1544430
2013;1;SBPASBSV;0
2013;1;SBPASBVT;0
2013;1;SBPASGAS;88452
2013;1;SBPASWKN;119454
2013;1;SBBRSBPM;2956370
2013;1;SBCGSBPM;0
2013;1;SBGOSBPM;0
2013;1;SBPMSBSP;0
2013;1;SBBHSBPS;320000
2013;1;SBBHSBPS;1395200
2013;1;SBBUSBPS;0
2013;1;SBCFSBPS;267729
2013;1;SBGRSBPS;877896
2013;1;SBKPSBPS;2612440
2013;1;SBLOSBPS;539484
2013;1;SBMLSBPS;0
2013;1;SBPASBPS;418390
2013;1;SBPSSBRJ;0
2013;1;SBPSSBRP;341496
2013;1;SBPSSBSJ;783216
2013;1;SBPSSBSP;2811120
2013;1;SBPSSBSP;3827220
2013;1;SBPSSBSR;777184
2013;1;SBPSSBSV;0
2013;1;SBPSSBSV;1506560
2013;1;SBPSSBUL;325944
2013;1;SBPSSBVT;103896
2013;1;SBBRSBPV;0
2013;1;SBCYSBPV;2789220
2013;1;SBPVSBTE;0
2013;1;SBARSBRF;0
2013;1;SBBESBRF;0
2013;1;SBBRSBRF;9884300
2013;1;SBCFSBRF;173664
2013;1;SBCTSBRF;0
2013;1;SBEGSBRF;0
2013;1;SBFISBRF;0
2013;1;SBFLSBRF;0
2013;1;SBFZSBRF;1004450
2013;1;SBFZSBRF;5112560
2013;1;SBGLSBRF;10466200
2013;1;SBGRSBRF;111353
2013;1;SBGRSBRF;20781000
2013;1;SBJPSBRF;226829
2013;1;SBJVSBRF;0
2013;1;SBKPSBRF;659178
2013;1;SBLOSBRF;0
2013;1;SBMOSBRF;211227
2013;1;SBMOSBRF;414309
2013;1;SBNTSBRF;740775
2013;1;SBPASBRF;0
2013;1;SBRFSBRF;0
2013;1;SBRFSBRP;5753120
2013;1;SBRFSBSJ;644175
2013;1;SBRFSBSL;0
2013;1;SBRFSBSN;0
2013;1;SBRFSBSP;223545
2013;1;SBRFSBSP;0
2013;1;SBRFSBSV;0
2013;1;SBRFSBSV;0
2013;1;SBRFSBSV;3645430
2013;1;SBBESBRJ;0
2013;1;SBBHSBRJ;166250
2013;1;SBBHSBRJ;3322200
2013;1;SBBRSBRJ;311808
2013;1;SBBRSBRJ;13432800
2013;1;SBCBSBRJ;25088
2013;1;SBKPSBRJ;1196580
2013;1;SBMQSBRJ;0
2013;1;SBPSSBRJ;61101
2013;1;SBRJSBRP;0
2013;1;SBRJSBSP;13030300
2013;1;SBRJSBVT;2277260
2013;1;SBFZSBRP;689158
2013;1;SBGRSBRP;542453
2013;1;SBKPSBRP;163500
2013;1;SBLOSBRP;43992
2013;1;SBMOSBRP;588183
2013;1;SBNTSBRP;1162600
2013;1;SBPSSBRP;339388
2013;1;SBRFSBRP;4459770
2013;1;SBRJSBRP;0
2013;1;SBRPSBSP;0
2013;1;SBRPSBSP;575700
2013;1;SBRPSBSP;2769900
2013;1;SBRPSBSV;1519600
2013;1;SBRPSBUL;250665
2013;1;SBRPSBVT;0
2013;1;SBRPSDSC;0
2013;1;SBFZSBSJ;976048
2013;1;SBGRSBSJ;39270
2013;1;SBMOSBSJ;721368
2013;1;SBPSSBSJ;1057760
2013;1;SBRFSBSJ;439675
2013;1;SBSJSBSJ;0
2013;1;SBSJSBSP;128219
2013;1;SBBESBSL;2084950
2013;1;SBBRSBSL;5609580
2013;1;SBEGSBSL;0
2013;1;SBFZSBSL;3332050
2013;1;SBGOSBSL;0
2013;1;SBGRSBSL;0
2013;1;SBIZSBSL;911800
2013;1;SBMOSBSL;0
2013;1;SBRFSBSL;0
2013;1;SBSLSBSL;0
2013;1;SBSLSBSN;0
2013;1;SBSLSBSP;0
2013;1;SBSLSBSV;0
2013;1;SBBESBSN;1803400
2013;1;SBEGSBSN;909416
2013;1;SBFZSBSN;0
2013;1;SBMOSBSN;0
2013;1;SBRFSBSN;0
2013;1;SBSLSBSN;0
2013;1;SBSNSBSV;0
2013;1;SBARSBSP;0
2013;1;SBAUSBSP;0
2013;1;SBAUSBSP;1181430
2013;1;SBBESBSP;0
2013;1;SBBHSBSP;0
2013;1;SBBHSBSP;10105200
2013;1;SBBRSBSP;0
2013;1;SBBRSBSP;27552800
2013;1;SBBUSBSP;40896
2013;1;SBBUSBSP;1076640
2013;1;SBCFSBSP;55020
2013;1;SBCGSBSP;2345660
2013;1;SBCMSBSP;0
2013;1;SBCRSBSP;0
2013;1;SBCTSBSP;854973
2013;1;SBCTSBSP;12312900
2013;1;SBCXSBSP;214480
2013;1;SBCXSBSP;3940300
2013;1;SBCYSBSP;0
2013;1;SBDNSBSP;97660
2013;1;SBEGSBSP;0
2013;1;SBFISBSP;0
2013;1;SBFLSBSP;3264720
2013;1;SBFZSBSP;0
2013;1;SBFZSBSP;0
2013;1;SBGLSBSP;352080
2013;1;SBGLSBSP;2781000
2013;1;SBGOSBSP;4982960
2013;1;SBGRSBSP;0
2013;1;SBGRSBSP;1820
2013;1;SBILSBSP;9840240
2013;1;SBIZSBSP;0
2013;1;SBJPSBSP;0
2013;1;SBJVSBSP;1775400
2013;1;SBKPSBSP;0
2013;1;SBKPSBSP;348600
2013;1;SBKPSBSP;333648
2013;1;SBLOSBSP;383346
2013;1;SBLOSBSP;4863040
2013;1;SBMASBSP;0
2013;1;SBMLSBSP;33019
2013;1;SBMOSBSP;0
2013;1;SBMQSBSP;0
2013;1;SBNFSBSP;2838380
2013;1;SBNTSBSP;0
2013;1;SBPASBSP;41900
2013;1;SBPASBSP;2071540
2013;1;SBPSSBSP;2613300
2013;1;SBPSSBSP;3720440
2013;1;SBRFSBSP;0
2013;1;SBRFSBSP;308705
2013;1;SBRJSBSP;13400000
2013;1;SBRPSBSP;510000
2013;1;SBRPSBSP;2588700
2013;1;SBSJSBSP;119847
2013;1;SBSLSBSP;0
2013;1;SBSPSBSP;0
2013;1;SBSPSBSP;0
2013;1;SBSPSBSR;535933
2013;1;SBSPSBSR;3487980
2013;1;SBSPSBSV;402560
2013;1;SBSPSBSV;0
2013;1;SBSPSBTC;411140
2013;1;SBSPSBTC;1046760
2013;1;SBSPSBUL;165600
2013;1;SBSPSBUL;3901540
2013;1;SBSPSBVT;6339820
2013;1;SBSPSDCO;25886
2013;1;SBSPSDSC;0
2013;1;SBSPSWJI;0
2013;1;SBSPSWKN;1127370
2013;1;SBBHSBSR;50952
2013;1;SBBRSBSR;69784
2013;1;SBCGSBSR;0
2013;1;SBCYSBSR;4611980
2013;1;SBFZSBSR;503980
2013;1;SBGRSBSR;3780
2013;1;SBKPSBSR;285948
2013;1;SBMOSBSR;854700
2013;1;SBPSSBSR;855856
2013;1;SBSPSBSR;532144
2013;1;SBSPSBSR;3618070
2013;1;SBARSBSV;1159750
2013;1;SBBESBSV;0
2013;1;SBBHSBSV;0
2013;1;SBBRSBSV;5409810
2013;1;SBEGSBSV;0
2013;1;SBFISBSV;0
2013;1;SBFZSBSV;8128
2013;1;SBFZSBSV;2949450
2013;1;SBGLSBSV;0
2013;1;SBGLSBSV;9476040
2013;1;SBGOSBSV;0
2013;1;SBGRSBSV;259908
2013;1;SBGRSBSV;17588100
2013;1;SBILSBSV;1225350
2013;1;SBKPSBSV;157464
2013;1;SBKPSBSV;0
2013;1;SBMOSBSV;709956
2013;1;SBMOSBSV;13572
2013;1;SBNTSBSV;1818110
2013;1;SBPASBSV;0
2013;1;SBPSSBSV;0
2013;1;SBPSSBSV;1389060
2013;1;SBRFSBSV;0
2013;1;SBRFSBSV;3202820
2013;1;SBRPSBSV;1519600
2013;1;SBSLSBSV;0
2013;1;SBSNSBSV;0
2013;1;SBSPSBSV;159840
2013;1;SBSPSBSV;0
2013;1;SBSVSBTC;30910
2013;1;SBSVSBTC;180402
2013;1;SBBHSBTC;194300
2013;1;SBGLSBTC;309918
2013;1;SBSPSBTC;362340
2013;1;SBSPSBTC;986980
2013;1;SBSVSBTC;226205
2013;1;SBBRSBTE;5350280
2013;1;SBCYSBTE;0
2013;1;SBFZSBTE;972629
2013;1;SBGLSBTE;0
2013;1;SBGRSBTE;0
2013;1;SBPVSBTE;0
2013;1;SBBESBUL;0
2013;1;SBBHSBUL;1071820
2013;1;SBBRSBUL;542907
2013;1;SBGOSBUL;429216
2013;1;SBGRSBUL;9146
2013;1;SBKPSBUL;141600
2013;1;SBMASBUL;0
2013;1;SBMQSBUL;0
2013;1;SBPSSBUL;325944
2013;1;SBRPSBUL;224145
2013;1;SBSPSBUL;0
2013;1;SBSPSBUL;157320
2013;1;SBSPSBUL;3964460
2013;1;SBBHSBVT;1667050
2013;1;SBBRSBVT;0
2013;1;SBCMSBVT;0
2013;1;SBFLSBVT;0
2013;1;SBGLSBVT;697641
2013;1;SBGRSBVT;858762
2013;1;SBJVSBVT;0
2013;1;SBKPSBVT;15400
2013;1;SBPSSBVT;62160
2013;1;SBRJSBVT;2006400
2013;1;SBRPSBVT;0
2013;1;SBSPSBVT;0
2013;1;SBSPSBVT;6277820
2013;1;SBSVSBVT;0
2013;1;SBSPSDCO;36722
2013;1;SBKPSDSC;0
2013;1;SBPASDSC;0
2013;1;SBRPSDSC;0
2013;1;SBSPSDSC;0
2013;2;SBPASGAS;87633
2013;2;SBGRSGES;0
2013;2;SGASSGES;0
2013;2;SBAUSWJI;0
2013;2;SBCYSWJI;1234490
2013;2;SBSPSWJI;0
2013;2;SBCTSWKN;216630
2013;2;SBGOSWKN;0
2013;2;SBKPSWKN;465569
2013;2;SBPASWKN;0
2013;2;SBSPSWKN;1077900
2013;2;SBSVSWKN;0
2013;2;GVACSBMQ;0
2013;2;GVACSBSP;0
2013;2;KMIASBGR;43736800
2013;2;GVACLFBO;0
2013;2;LFBOSBMQ;0
2013;2;LFBOSBSP;0
2013;2;LFPGSBGL;0
2013;2;LFPGSBGR;46517100
2013;2;SAEZSBGL;0
2013;2;SAEZSBGR;9414170
2013;2;SAZSSBGR;1814400
2013;2;SBARSBBR;0
2013;2;SBARSBGL;0
2013;2;SBARSBGO;0
2013;2;SBARSBMO;441072
2013;2;SBARSBPA;0
2013;2;SBARSBRF;8316
2013;2;SBARSBSP;0
2013;2;SBARSBSV;983411
2013;2;SBAUSBBU;280605
2013;2;SBAUSBCY;528152
2013;2;SBAUSBGR;0
2013;2;SBAUSBKP;13895
2013;2;SBAUSBSP;283220
2013;2;SBAUSWJI;0
2013;2;SBBESBBR;8430760
2013;2;SBBESBEG;0
2013;2;SBBESBFZ;0
2013;2;SBBESBGL;0
2013;2;SBBESBGR;0
2013;2;SBBESBMA;1126990
2013;2;SBBESBMQ;1485110
2013;2;SBBESBRF;0
2013;2;SBBESBRJ;0
2013;2;SBBESBSL;1376900
2013;2;SBBESBSN;1680570
2013;2;SBBESBSP;0
2013;2;SBBESBSP;0
2013;2;SBBESBSV;0
2013;2;SBBESBUL;0
2013;2;SBBHSBBR;5150230
2013;2;SBBHSBCF;0
2013;2;SBBHSBCF;0
2013;2;SBBHSBCT;0
2013;2;SBBHSBGL;3370
2013;2;SBBHSBGR;47124
2013;2;SBBHSBJV;0
2013;2;SBBHSBKP;1634920
2013;2;SBBHSBPS;71040
2013;2;SBBHSBPS;965120
2013;2;SBBHSBRJ;114450
2013;2;SBBHSBRJ;2768500
2013;2;SBBHSBSP;0
2013;2;SBBHSBSP;309456
2013;2;SBBHSBSP;9691420
2013;2;SBBHSBSV;0
2013;2;SBBHSBTC;95700
2013;2;SBBHSBUL;955653
2013;2;SBBHSBVT;912835
2013;2;SBARSBBR;0
2013;2;SBBESBBR;7619920
2013;2;SBBHSBBR;0
2013;2;SBBHSBBR;4647590
2013;2;SBBRSBBR;0
2013;2;SBBRSBBR;0
2013;2;SBBRSBCF;421383
2013;2;SBBRSBCG;0
2013;2;SBBRSBCT;4338820
2013;2;SBBRSBCY;5491770
2013;2;SBBRSBEG;8208870
2013;2;SBBRSBFL;0
2013;2;SBBRSBFZ;7311130
2013;2;SBBRSBGL;10054
2013;2;SBBRSBGL;1596760
2013;2;SBBRSBGO;0
2013;2;SBBRSBGO;1454780
2013;2;SBBRSBGR;4531500
2013;2;SBBRSBIZ;1388110
2013;2;SBBRSBJP;4008420
2013;2;SBBRSBKP;3101030
2013;2;SBBRSBMA;2350000
2013;2;SBBRSBMO;1969270
2013;2;SBBRSBMQ;0
2013;2;SBBRSBNF;55215
2013;2;SBBRSBNT;398475
2013;2;SBBRSBPA;54570
2013;2;SBBRSBPM;2599340
2013;2;SBBRSBPV;0
2013;2;SBBRSBRF;8569370
2013;2;SBBRSBRJ;10607000
2013;2;SBBRSBSL;4942070
2013;2;SBBRSBSP;0
2013;2;SBBRSBSP;260154
2013;2;SBBRSBSP;24537400
2013;2;SBBRSBSV;4601480
2013;2;SBBRSBTE;3238500
2013;2;SBBRSBUL;467419
2013;2;SBAUSBBU;296595
2013;2;SBBUSBDN;1708
2013;2;SBBUSBGR;0
2013;2;SBBUSBGR;407400
2013;2;SBBUSBML;2002
2013;2;SBBUSBML;48685
2013;2;SBBUSBPS;0
2013;2;SBBUSBSP;11360
2013;2;SBBUSBSP;1114130
2013;2;SBCBSBRJ;4480
2013;2;SBBHSBCF;0
2013;2;SBBRSBCF;220443
2013;2;SBCFSBFL;0
2013;2;SBCFSBGO;504660
2013;2;SBCFSBGR;2786180
2013;2;SBCFSBNT;365772
2013;2;SBCFSBPA;0
2013;2;SBCFSBPS;65835
2013;2;SBCFSBSP;0
2013;2;SBBRSBCG;1408460
2013;2;SBCGSBCR;55774
2013;2;SBCGSBCR;445486
2013;2;SBCGSBCY;1762350
2013;2;SBCGSBGR;21768
2013;2;SBCGSBGR;3842050
2013;2;SBCGSBLO;134552
2013;2;SBCGSBLO;2213330
2013;2;SBCGSBSP;0
2013;2;SBCGSBSP;51129
2013;2;SBCGSBSP;2087320
2013;2;SBCMSBCT;207548
2013;2;SBCMSBJV;347985
2013;2;SBCMSBSP;159390
2013;2;SBCGSBCR;97781
2013;2;SBCGSBCR;512556
2013;2;SBCRSBLO;0
2013;2;SBCRSBLO;0
2013;2;SBCRSBSP;0
2013;2;SBCRSBSP;36250
2013;2;SBBHSBCT;0
2013;2;SBBRSBCT;4416720
2013;2;SBCMSBCT;256676
2013;2;SBCTSBCT;0
2013;2;SBCTSBFI;989781
2013;2;SBCTSBFL;560142
2013;2;SBCTSBFZ;0
2013;2;SBCTSBGL;734243
2013;2;SBCTSBGR;0
2013;2;SBCTSBGR;80775
2013;2;SBCTSBGR;3066580
2013;2;SBCTSBJV;0
2013;2;SBCTSBKP;962193
2013;2;SBCTSBLO;689220
2013;2;SBCTSBPA;6408
2013;2;SBCTSBPA;8898580
2013;2;SBCTSBRF;0
2013;2;SBCTSBSP;0
2013;2;SBCTSBSP;506761
2013;2;SBCTSBSP;12501200
2013;2;SBCTSWKN;198360
2013;2;SBCXSBFL;10815
